com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
4451,4,0,7,2023-12-08 11:45:00.000,,,2023-12-08 11:45:46.031,2023-12-08 11:45:46.031,7,1.1388888,5.07,0.25,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:46:00.000,01d1a7f7-abd6-4c08-b1dd-95503493f755,
20912,4,0,35,2023-12-08 11:47:00.000,,,2023-12-08 11:48:02.497,2023-12-08 11:48:02.497,35,1.25,26.14,1.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:48:00.000,6ce660ae-6478-47f0-9374-12fe8b3fb262,
35021,4,0,68,2023-12-08 11:48:00.000,,,2023-12-08 11:53:46.653,2023-12-08 11:53:46.653,68,1.4722222,51.56,2.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:49:00.000,06ff66a7-0c22-4c81-8cc3-6cc3406ac66b,
60000,4,0,127,2023-12-08 11:49:00.000,,,2023-12-08 11:53:46.698,2023-12-08 11:53:46.698,127,1.6558334,99.35,3.81,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:50:00.000,2dce1c15-5c4b-40fd-9f59-641359d824f0,
60000,4,0,127,2023-12-08 11:50:00.000,,,2023-12-08 11:53:46.875,2023-12-08 11:53:46.875,127,1.6695001,100.17,3.82,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:51:00.000,c21e2e8d-7fdc-4931-b5c2-50da18d96133,
60000,4,0,129,2023-12-08 11:51:00.000,,,2023-12-08 11:53:46.983,2023-12-08 11:53:46.983,129,1.7066667,102.4,3.89,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:52:00.000,c59d8467-27b8-44c7-b376-989424289322,
53012,4,15,101,2023-12-08 11:52:00.000,,,2023-12-08 11:53:47.077,2023-12-08 11:53:47.077,116,1.8333334,97.19,4.3,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:53:00.000,c80d4b17-0e50-4015-83a3-1a86942eb8bb,
26025,4,0,47,2023-12-08 11:53:00.000,,,2023-12-08 11:55:01.953,2023-12-08 11:53:47.144,47,1.3682716,35.61,1.6999999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 11:54:00.000,196b713b-6304-4d6f-a6a8-8a1ff9362d6e,
8976,4,0,15,2023-12-08 13:49:00.000,,,2023-12-08 13:51:50.355,2023-12-08 13:51:50.355,15,1.25,11.22,0.53,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 13:50:00.000,a115367c-307a-406d-a327-9385c51fc7b3,
11335,4,0,18,2023-12-08 13:51:00.000,,,2023-12-08 13:51:50.660,2023-12-08 13:51:50.660,18,1.1944444,13.54,0.68,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 13:52:00.000,e3fe1836-886e-4177-a107-16de50231ae6,
5828,4,0,10,2023-12-08 14:10:00.000,,,2023-12-08 14:13:51.914,2023-12-08 14:13:51.914,10,1.3055556,7.61,0.37,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 14:11:00.000,b4ca5e10-9b68-4753-b193-e86a1eee8c53,
5122,4,0,7,2023-12-08 14:15:00.000,,,2023-12-08 14:15:28.286,2023-12-08 14:15:28.286,7,0.9722222,4.98,0.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 14:16:00.000,1939786e-93de-4187-af87-caa3be04cbfa,
5981,4,0,9,2023-12-08 14:20:00.000,,,2023-12-08 14:20:26.077,2023-12-08 14:20:24.140,9,1.0817245,6.4699993,0.33999997,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 14:21:00.000,1fdf4907-3d9b-4a13-83f5-c007c88b1771,
9884,4,0,17,2023-12-08 14:35:00.000,,,2023-12-08 14:36:54.333,2023-12-08 14:36:54.333,17,1.2777778,12.63,0.65,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 14:36:00.000,752f8081-1b02-43a1-905c-f79c64998b0d,
13571,4,0,22,2023-12-08 14:36:00.000,,,2023-12-08 14:36:54.431,2023-12-08 14:36:54.431,22,1.1944444,16.21,0.85,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 14:37:00.000,ec53f8ac-ed23-49ca-a9e8-59a611747e9c,
10738,4,0,19,2023-12-08 14:53:00.000,,,2023-12-08 14:55:02.189,2023-12-08 14:55:02.189,19,1.3055556,14.02,0.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 14:54:00.000,438b47a3-53c9-428f-88d6-c394a6b9e7c6,
16369,4,0,26,2023-12-08 14:59:00.000,,,2023-12-08 15:07:37.640,2023-12-08 14:59:33.270,26,1.1765543,19.26,0.9,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:00:00.000,9f20d50d-ec10-4a34-b295-7fc029019339,
58180,4,0,104,2023-12-08 15:02:00.000,,,2023-12-08 15:07:37.747,2023-12-08 15:07:37.747,104,1.3611112,79.19,3.95,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:03:00.000,b8fe3a84-2878-4388-b041-93e8a151db21,
60000,4,0,114,2023-12-08 15:03:00.000,,,2023-12-08 15:07:37.816,2023-12-08 15:07:37.816,114,1.4455001,86.73,4.41,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:04:00.000,b4fdfd68-59d6-4449-a4c3-de3c66433b00,
57898,4,0,100,2023-12-08 15:04:00.000,,,2023-12-08 15:07:37.901,2023-12-08 15:07:37.901,100,1.3055556,75.59,3.95,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:05:00.000,1ee36ce3-f67b-4a55-8441-2a538175f5ef,
60000,4,0,114,2023-12-08 15:05:00.000,,,2023-12-08 15:07:37.998,2023-12-08 15:07:37.998,114,1.4428334,86.57,4.56,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:06:00.000,529133c2-9bd8-41d6-85de-0e571ea506db,
60000,4,0,116,2023-12-08 15:06:00.000,,,2023-12-08 15:07:38.110,2023-12-08 15:07:38.110,116,1.4846666,89.08,4.3,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:07:00.000,54420a6a-c671-471e-956c-a5b637c45955,
29064,4,0,52,2023-12-08 15:07:00.000,,,2023-12-08 15:07:38.191,2023-12-08 15:07:38.191,52,1.3611112,39.56,1.87,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:08:00.000,608f84db-eea3-4b6b-b101-966adccc8b4e,
5189,4,0,10,2023-12-08 15:13:00.000,,,2023-12-08 15:15:00.279,2023-12-08 15:15:00.279,10,1.4722222,7.64,0.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:14:00.000,7bdb1bc4-f63e-4ee9-9c83-3e3041bc0f9b,
7933,4,0,15,2023-12-08 15:16:00.000,,,2023-12-08 15:17:55.518,2023-12-08 15:17:55.518,15,1.4444444,11.46,0.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:17:00.000,bd9b473f-12fb-4440-82f6-d9dcc43b3348,
34187,4,0,66,2023-12-08 15:17:00.000,,,2023-12-08 15:17:59.627,2023-12-08 15:17:55.603,66,1.4818119,50.65999,2.3099997,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:18:00.000,975d4197-94be-487b-8797-1a09bfcdbb76,
54382,4,0,97,2023-12-08 15:18:00.000,,,2023-12-08 15:19:21.132,2023-12-08 15:18:00.126,97,1.354298,73.649994,3.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:19:00.000,a6e7c5b8-918f-42a9-be42-41e7e804edeb,
23254,4,0,41,2023-12-08 15:19:00.000,,,2023-12-08 15:19:32.915,2023-12-08 15:19:21.259,41,1.3472635,31.33,1.4799999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:20:00.000,13d896e6-274f-4b9a-a53f-6828a9ea1c10,
4976,4,0,9,2023-12-08 15:20:00.000,,,2023-12-08 15:20:55.331,2023-12-08 15:20:53.440,9,1.3703134,6.8199997,0.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:21:00.000,aa4444bd-b418-455a-b948-a55a283f99d9,
7715,4,0,16,2023-12-08 15:22:00.000,,,2023-12-08 15:23:42.105,2023-12-08 15:23:42.105,16,1.6111112,12.43,0.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:23:00.000,1aa970b0-ef77-40a8-a163-19aecde1151a,
52028,4,0,95,2023-12-08 15:38:00.000,,,2023-12-08 15:39:32.400,2023-12-08 15:38:17.887,95,1.3934698,72.499985,3.2699983,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:39:00.000,7b137ab6-ef08-42d3-a893-eb984c2d17d2,
6420,4,0,9,2023-12-08 15:39:00.000,,,2023-12-08 15:39:32.475,2023-12-08 15:39:32.475,9,0.99999994,6.42,0.34,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:40:00.000,e4aef27f-5510-479c-b059-03e358d3f25d,
16490,4,0,23,2023-12-08 15:43:00.000,,,2023-12-08 15:47:01.592,2023-12-08 15:47:01.592,23,1.0,16.49,0.86,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 15:44:00.000,f7fdbe9f-af1c-4ba7-aa9a-273b64e92292,
19560,4,0,31,2023-12-08 16:02:00.000,,,2023-12-08 16:02:36.575,2023-12-08 16:02:36.575,31,1.1666666,22.82,1.17,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:03:00.000,8644f13d-00aa-4ff0-8442-88363bca1692,
10763,4,0,16,2023-12-08 16:08:00.000,,,2023-12-08 16:09:14.038,2023-12-08 16:09:14.038,16,1.0833334,11.66,0.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:09:00.000,12311647-fa21-4e15-a3fd-b2c10a4e38fd,
7461,4,0,14,2023-12-08 16:09:00.000,,,2023-12-08 16:09:14.170,2023-12-08 16:09:14.170,14,1.4166666,10.57,0.5,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:10:00.000,f2e025f8-84fd-47ac-8dfd-1eec0d425f70,
17944,4,0,30,2023-12-08 16:32:00.000,,,2023-12-08 16:35:00.470,2023-12-08 16:35:00.470,30,1.25,22.43,1.17,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:33:00.000,93320f6c-0678-4921-8f0d-9f5dabf04a59,
51709,4,0,85,2023-12-08 16:33:00.000,,,2023-12-08 16:35:14.376,2023-12-08 16:35:14.376,85,1.2222222,63.2,3.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:34:00.000,c462158d-1eff-4d74-99d3-b5e2a2ffd305,
47719,4,0,83,2023-12-08 16:35:00.000,,,2023-12-08 16:41:11.091,2023-12-08 16:41:11.091,83,1.3055556,62.3,2.99,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:36:00.000,7313d889-a7d7-49cd-a310-a942f8e8ff8a,
1192,4,0,2,2023-12-08 16:36:00.000,,,2023-12-08 16:41:11.194,2023-12-08 16:41:11.194,2,1.25,1.49,0.08,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:37:00.000,e5069409-f0fe-4e5c-9672-c2bb4e4f4d43,
5523,4,0,7,2023-12-08 16:49:00.000,,,2023-12-08 16:54:23.211,2023-12-08 16:54:23.211,7,0.88888896,4.91,0.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:50:00.000,752316a2-e122-4771-83d6-dfefcbb08ce8,
34472,4,0,58,2023-12-08 16:54:00.000,,,2023-12-08 16:55:00.513,2023-12-08 16:54:25.300,58,1.2528692,43.19,2.27,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:55:00.000,858cf45e-54ba-4eb1-b51c-bbe1615b80f8,
34574,4,0,62,2023-12-08 16:55:00.000,,,2023-12-08 16:56:56.614,2023-12-08 16:56:56.614,62,1.3611112,47.06,2.3,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:56:00.000,7303b8fd-c2d5-475e-abf5-1cbd3848ca5c,
28935,4,0,50,2023-12-08 16:56:00.000,,,2023-12-08 16:56:59.755,2023-12-08 16:56:56.702,50,1.2914802,37.369987,1.9699998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:57:00.000,82552537-87f0-4e78-b108-3a3b86edd36b,
55186,4,0,102,2023-12-08 16:57:00.000,,,2023-12-08 16:58:07.241,2023-12-08 16:57:00.240,102,1.4177401,78.240005,3.6699998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:58:00.000,52f68f74-e774-4ec3-ad3c-a191e63402a8,
5243,4,0,11,2023-12-08 16:58:00.000,,,2023-12-08 16:59:13.858,2023-12-08 16:58:09.147,11,1.6857425,8.84,0.37,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 16:59:00.000,3c8d97b7-e520-4646-9501-88b12a8ef76e,
18850,4,0,31,2023-12-08 16:59:00.000,,,2023-12-08 17:01:59.197,2023-12-08 17:01:59.197,31,1.2222222,23.04,1.21,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:00:00.000,7c7325ed-fb55-418d-b36b-350b9129ea7e,
53632,4,0,98,2023-12-08 17:00:00.000,,,2023-12-08 17:01:59.307,2023-12-08 17:01:59.307,98,1.3888888,74.49,3.79,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:01:00.000,55eff704-aae2-44e4-8b11-223cb31ed336,
60000,4,0,115,2023-12-08 17:01:00.000,,,2023-12-08 17:01:59.598,2023-12-08 17:01:59.438,115,1.4736667,88.42,3.9399998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:02:00.000,027bb78a-9b54-4663-9ff4-d18f76ccce20,
46923,4,0,83,2023-12-08 17:02:00.000,,,2023-12-08 17:03:40.696,2023-12-08 17:02:00.790,83,1.336204,62.699986,3.1099982,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:03:00.000,765f53ec-4d92-4446-b953-e3e946484f4c,
4311,4,0,7,2023-12-08 17:11:00.000,,,2023-12-08 17:15:00.501,2023-12-08 17:15:00.501,7,1.1944444,5.15,0.25,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:12:00.000,03d67169-fd84-40cc-a319-418ac3a12983,
6009,4,0,9,2023-12-08 17:17:00.000,,,2023-12-08 17:19:43.842,2023-12-08 17:19:43.842,9,1.0833334,6.51,0.33,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:18:00.000,a4dfe12f-ffe6-4840-b4b8-1af01d39e91b,
17109,4,0,27,2023-12-08 17:19:00.000,,,2023-12-08 17:20:41.756,2023-12-08 17:19:48.347,27,1.1672176,19.97,1.06,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:20:00.000,39c72bb6-b561-4b9e-b2a7-c39656b1ee53,
35780,4,0,60,2023-12-08 17:20:00.000,,,2023-12-08 17:35:00.303,2023-12-08 17:20:41.915,60,1.2559785,44.940002,2.37,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:21:00.000,b0afbdc7-8608-4c9d-b08f-e1169e8ce277,
41704,4,0,62,2023-12-08 17:21:00.000,,,2023-12-08 17:35:00.375,2023-12-08 17:35:00.375,62,1.0833334,45.18,2.42,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:22:00.000,a2ee66ee-a5a3-4461-b195-6b76d5fc50dc,
21772,4,0,37,2023-12-08 17:22:00.000,,,2023-12-08 17:35:00.419,2023-12-08 17:35:00.419,37,1.2777778,27.82,1.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:23:00.000,d24275c1-5615-4181-be9f-fcbec21b77b9,
54646,4,0,98,2023-12-08 17:23:00.000,,,2023-12-08 17:35:00.478,2023-12-08 17:35:00.478,98,1.3611112,74.38,3.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:24:00.000,c374a17d-3142-4d22-8e4d-a95de03a93f3,
60000,4,0,109,2023-12-08 17:24:00.000,,,2023-12-08 17:35:00.534,2023-12-08 17:35:00.534,109,1.366,81.96,4.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:25:00.000,4d189af8-574e-45ae-986e-2d58773bcd8a,
60000,4,0,116,2023-12-08 17:25:00.000,,,2023-12-08 17:35:00.600,2023-12-08 17:35:00.600,116,1.4751667,88.51,4.47,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:26:00.000,8c9f4c57-681b-404c-8755-212558a690f4,
60000,4,0,113,2023-12-08 17:26:00.000,,,2023-12-08 17:35:00.654,2023-12-08 17:35:00.654,113,1.4289998,85.74,4.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:27:00.000,1fe1d5b2-24de-4254-9fde-8bc10e0800e8,
60000,4,0,117,2023-12-08 17:27:00.000,,,2023-12-08 17:35:00.721,2023-12-08 17:35:00.721,117,1.4943334,89.66,4.05,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:28:00.000,94cd0631-8ba6-4160-aa26-62b91c282e13,
60000,4,0,116,2023-12-08 17:28:00.000,,,2023-12-08 17:35:00.793,2023-12-08 17:35:00.793,116,1.4764998,88.59,4.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:29:00.000,f52eb7f0-e373-43bf-a45d-3cf0c11881ba,
60000,4,0,122,2023-12-08 17:29:00.000,,,2023-12-08 17:35:00.856,2023-12-08 17:35:00.856,122,1.577,94.62,3.68,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:30:00.000,06a99e93-b22a-44a7-a7c0-9d25545dc3e3,
59827,4,0,105,2023-12-08 17:30:00.000,,,2023-12-08 17:35:00.899,2023-12-08 17:35:00.899,105,1.3333334,79.77,3.59,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:31:00.000,dec4a6fd-8d05-43b7-bcc8-025e4a3792e1,
60000,4,0,118,2023-12-08 17:31:00.000,,,2023-12-08 17:35:00.961,2023-12-08 17:35:00.961,118,1.5186667,91.12,3.88,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:32:00.000,8709566f-e4ca-44a6-9482-dd92f062cdde,
60000,4,0,113,2023-12-08 17:32:00.000,,,2023-12-08 17:35:01.028,2023-12-08 17:35:01.028,113,1.4266665,85.6,4.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:33:00.000,77eb4199-6dd0-4c5c-86fa-467341e116fb,
60000,4,0,110,2023-12-08 17:33:00.000,,,2023-12-08 17:35:01.106,2023-12-08 17:35:01.106,110,1.3786668,82.72,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:34:00.000,55c53731-45de-4fd4-8342-7489aeeb48e0,
60000,4,0,112,2023-12-08 17:34:00.000,,,2023-12-08 17:35:01.159,2023-12-08 17:35:01.159,112,1.4165,84.99,4.39,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:35:00.000,dd3f857b-6bdf-49c2-9c45-7baf34843c85,
51200,4,0,83,2023-12-08 17:35:00.000,,,2023-12-08 17:43:26.733,2023-12-08 17:35:01.213,83,1.1956912,61.22,3.24,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:36:00.000,9d6ef085-3130-4e6e-a8de-818754659964,
60000,4,0,105,2023-12-08 17:36:00.000,,,2023-12-08 17:43:26.815,2023-12-08 17:43:26.815,105,1.2963333,77.78,4.2,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:37:00.000,52b894c9-846e-4311-b788-02cbc4018a15,
60000,4,0,107,2023-12-08 17:37:00.000,,,2023-12-08 17:43:26.939,2023-12-08 17:43:26.939,107,1.3308333,79.85,4.28,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:38:00.000,9d2ff4c5-5dbe-4aa6-9b09-7672d1e0a4c6,
60000,4,0,107,2023-12-08 17:38:00.000,,,2023-12-08 17:43:27.062,2023-12-08 17:43:27.062,107,1.328,79.68,4.28,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:39:00.000,407b57bf-7abe-411a-8588-154defebd489,
60000,4,0,104,2023-12-08 17:39:00.000,,,2023-12-08 17:43:27.197,2023-12-08 17:43:27.197,104,1.2883333,77.3,4.16,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:40:00.000,f5c9ff67-993a-4d9d-8107-097e43222546,
44288,4,0,70,2023-12-08 17:40:00.000,,,2023-12-08 17:43:27.290,2023-12-08 17:43:27.290,70,1.1666666,51.67,2.79,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:41:00.000,de6b52db-39ac-4e67-bbf7-6ae04c76106e,
51066,4,0,78,2023-12-08 17:45:00.000,,,2023-12-08 17:55:00.626,2023-12-08 17:55:00.626,78,1.1111112,56.74,3.04,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:46:00.000,a2519242-6e0d-4fe9-b6a9-3f45c5882817,
60000,4,0,108,2023-12-08 17:46:00.000,,,2023-12-08 17:55:00.676,2023-12-08 17:55:00.676,108,1.3469999,80.82,4.31,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:47:00.000,51a8590a-0c0b-4036-b3f8-b8ba9e30c980,
60000,4,0,115,2023-12-08 17:47:00.000,,,2023-12-08 17:55:00.717,2023-12-08 17:55:00.717,115,1.4626667,87.76,4.27,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:48:00.000,12009c7b-85c8-4eae-8b69-3049e7957228,
60000,4,0,102,2023-12-08 17:48:00.000,,,2023-12-08 17:55:00.764,2023-12-08 17:55:00.764,102,1.26,75.6,4.07,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:49:00.000,f95c5219-6de7-42ff-84d6-27affb32336a,
59523,4,0,87,2023-12-08 17:49:00.000,,,2023-12-08 17:55:00.821,2023-12-08 17:55:00.821,87,1.0555556,62.83,3.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:50:00.000,2d0fd0ba-73c4-4842-b1ae-7313ff6d2f30,
31226,4,0,54,2023-12-08 17:50:00.000,,,2023-12-08 17:55:00.889,2023-12-08 17:55:00.889,54,1.2777778,39.9,1.93,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:51:00.000,6ee6d18f-801f-4697-9290-6f73d7fd5862,
60000,4,0,112,2023-12-08 17:51:00.000,,,2023-12-08 17:55:00.948,2023-12-08 17:55:00.948,112,1.4193333,85.16,4.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:52:00.000,8e5a452e-2fec-4d8a-af1f-fe1a356ef954,
60000,4,0,112,2023-12-08 17:52:00.000,,,2023-12-08 17:55:01.009,2023-12-08 17:55:01.009,112,1.4099998,84.6,4.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:53:00.000,b125bebf-de1a-4356-9f59-c5381cc4b8bf,
60000,4,0,109,2023-12-08 17:53:00.000,,,2023-12-08 17:55:01.067,2023-12-08 17:55:01.067,109,1.3629999,81.78,4.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:54:00.000,616b7be2-1de9-4f12-b22a-b12aed1a6a88,
60000,4,0,112,2023-12-08 17:54:00.000,,,2023-12-08 17:55:01.134,2023-12-08 17:55:01.134,112,1.4126667,84.76,4.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:55:00.000,2faa8597-2768-46a7-b3ff-499777908966,
60000,4,0,105,2023-12-08 17:55:00.000,,,2023-12-08 18:15:00.683,2023-12-08 18:15:00.683,105,1.3025,78.15,4.2,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:56:00.000,bdcce0bc-b7ae-4e8e-8bf1-56128f4c14d0,
60000,4,0,108,2023-12-08 17:56:00.000,,,2023-12-08 18:15:39.596,2023-12-08 18:15:39.596,108,1.3455001,80.73,4.31,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:57:00.000,0215534c-2274-4ab7-8f6d-6ab93a1ef175,
60000,4,0,112,2023-12-08 17:57:00.000,,,2023-12-08 18:15:39.646,2023-12-08 18:15:39.646,112,1.4163334,84.98,4.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:58:00.000,4b5ea86a-e522-4c31-a9bc-c3f699bde9cf,
60000,4,0,110,2023-12-08 17:58:00.000,,,2023-12-08 18:15:39.740,2023-12-08 18:15:39.740,110,1.3753334,82.52,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 17:59:00.000,3418622d-1d27-45a3-9ab8-a6e160a232c7,
60000,4,0,108,2023-12-08 17:59:00.000,,,2023-12-08 18:15:39.813,2023-12-08 18:15:39.813,108,1.3538334,81.23,4.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 18:00:00.000,90ba8296-a4e9-488b-b306-c8708488f362,
60000,4,0,111,2023-12-08 18:00:00.000,,,2023-12-08 18:15:39.867,2023-12-08 18:15:39.867,111,1.3918333,83.51,4.37,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 18:01:00.000,02d3aaf2-069b-4e49-9743-483071d87ddd,
60000,4,0,108,2023-12-08 18:01:00.000,,,2023-12-08 18:15:39.922,2023-12-08 18:15:39.922,108,1.3438333,80.63,4.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 18:02:00.000,7c76243c-5cec-42db-bacd-0f876edf2709,
60000,4,0,110,2023-12-08 18:02:00.000,,,2023-12-08 18:15:40.092,2023-12-08 18:15:40.092,110,1.3778332,82.67,4.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 18:03:00.000,00ea45ad-4b91-4deb-b921-63ed22e12c93,
60000,4,0,114,2023-12-08 18:03:00.000,,,2023-12-08 18:15:40.139,2023-12-08 18:15:40.139,114,1.444,86.64,4.39,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-08 18:04:00.000,2e7635ee-27fa-4b44-9e43-40121735d31e,
